颱風編號,颱風名稱,測站,測站類型,累積結束時間,累積雨量
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/3 13:00,0.5
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/3 18:00,5.5
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/3 19:00,17
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/3 20:00,5.5
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/3 21:00,5
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/3 22:00,0.5
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/3 23:00,24
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/3 23:59,28.5
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/4 01:00,2.5
202418,山陀兒(KRATHON),467080宜蘭,cwahr,2024/10/4 02:00,0.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/1 23:00,2
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/1 23:59,1
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 01:00,1.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 02:00,50.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 03:00,34.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 04:00,0.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 05:00,10.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 06:00,1
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 07:00,2.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 08:00,2
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 09:00,1.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 10:00,1
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 11:00,1
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 12:00,2
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 13:00,1
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 14:00,0.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 18:00,0.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 20:00,1
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/2 21:00,2
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/3 03:00,0.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/3 10:00,1
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/3 22:00,0.5
202418,山陀兒(KRATHON),467300東吉島,cwahr,2024/10/3 23:00,0.5
202418,山陀兒(KRATHON),467350澎湖,cwahr,2024/10/2 03:00,2.5
202418,山陀兒(KRATHON),467350澎湖,cwahr,2024/10/2 04:00,2
202418,山陀兒(KRATHON),467350澎湖,cwahr,2024/10/2 10:00,0.5
202418,山陀兒(KRATHON),467350澎湖,cwahr,2024/10/2 23:00,0.5
202418,山陀兒(KRATHON),467350澎湖,cwahr,2024/10/3 23:59,0.5
202418,山陀兒(KRATHON),467350澎湖,cwahr,2024/10/4 05:00,0.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/1 23:59,3
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 01:00,5.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 02:00,1
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 03:00,2
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 04:00,8.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 05:00,1.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 06:00,6.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 07:00,4
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 08:00,4
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 10:00,1
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 11:00,1.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 12:00,4.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 13:00,2.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 14:00,1
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 16:00,3
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 17:00,4.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 18:00,1.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 19:00,2
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 20:00,7
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 22:00,0.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 23:00,0.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/2 23:59,5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 01:00,1.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 02:00,0.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 03:00,0.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 04:00,2.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 05:00,3.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 06:00,3.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 07:00,3
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 08:00,2.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 09:00,1
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 10:00,2
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 11:00,1.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 12:00,1
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 13:00,1.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 14:00,2
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 15:00,2
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 16:00,2.5
202418,山陀兒(KRATHON),467410臺南,cwahr,2024/10/3 17:00,0.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/1 23:00,0.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 01:00,2.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 02:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 03:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 04:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 05:00,1.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 06:00,4.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 07:00,9
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 08:00,4.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 09:00,0.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 10:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 11:00,2
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 12:00,2.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 13:00,2.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 14:00,0.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 15:00,0.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 16:00,1.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 17:00,5.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 18:00,1.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 19:00,2
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 20:00,4
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 21:00,0.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 23:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/2 23:59,3
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 01:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 02:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 03:00,0.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 04:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 05:00,3
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 06:00,2.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 07:00,3
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 08:00,2
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 09:00,2
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 10:00,1.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 11:00,2
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 12:00,1.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 13:00,2.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 14:00,3.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 15:00,2
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 16:00,4
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 17:00,1
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/3 18:00,0.5
202418,山陀兒(KRATHON),467420永康,cwahr,2024/10/4 03:00,0.5
202418,山陀兒(KRATHON),467480嘉義,cwahr,2024/10/1 23:00,0.5
202418,山陀兒(KRATHON),467480嘉義,cwahr,2024/10/1 23:59,2
202418,山陀兒(KRATHON),467480嘉義,cwahr,2024/10/2 01:00,0.5
202418,山陀兒(KRATHON),467480嘉義,cwahr,2024/10/2 05:00,0.5
202418,山陀兒(KRATHON),467480嘉義,cwahr,2024/10/2 22:00,0.5
202418,山陀兒(KRATHON),467480嘉義,cwahr,2024/10/2 23:59,0.5
202418,山陀兒(KRATHON),467480嘉義,cwahr,2024/10/3 15:00,0.5
202418,山陀兒(KRATHON),467490臺中,cwahr,2024/10/2 02:00,1
202418,山陀兒(KRATHON),467490臺中,cwahr,2024/10/2 03:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/9/30 19:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/9/30 20:00,1.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/9/30 23:59,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/1 16:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/1 22:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/1 23:00,1.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/1 23:59,2.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/2 01:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/2 03:00,1
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/2 11:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/2 13:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/2 14:00,1
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/2 22:00,2
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/2 23:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/2 23:59,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 08:00,1.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 09:00,1
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 10:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 11:00,1
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 12:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 15:00,1.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 16:00,0.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 17:00,1.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 18:00,1.5
202418,山陀兒(KRATHON),467530阿里山,cwahr,2024/10/3 19:00,0.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/29 10:00,0.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/29 16:00,1.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/29 17:00,2.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/29 18:00,3
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/29 19:00,3
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 01:00,5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 05:00,0.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 06:00,1
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 07:00,2.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 09:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 10:00,5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 11:00,6.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 12:00,0.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 13:00,6
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 14:00,7.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 15:00,3
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 17:00,2.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 18:00,2.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 19:00,7
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 20:00,2.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 21:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 22:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 23:00,5.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/9/30 23:59,7
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 01:00,4.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 02:00,1
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 03:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 04:00,7
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 05:00,2.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 06:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 07:00,0.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 08:00,3.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 09:00,28
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 10:00,8
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 11:00,3
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 12:00,7
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 14:00,1
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 15:00,1.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 16:00,6.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 17:00,3.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 18:00,11.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 19:00,11
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 20:00,12.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 21:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 22:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 23:00,4.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/1 23:59,34
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 01:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 02:00,2.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 03:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 04:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 05:00,17
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 06:00,19
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 07:00,9
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 08:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 09:00,7
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 10:00,6
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 11:00,14.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 12:00,10.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 13:00,3.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 14:00,15
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 15:00,9.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 16:00,8
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 17:00,5.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 18:00,1
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 19:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 20:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 21:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/2 22:00,2
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 01:00,0.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 02:00,1.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 03:00,3
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 04:00,1.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 05:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 06:00,8.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 07:00,3.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 08:00,3
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 09:00,2.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 10:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 11:00,4.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 12:00,12
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 13:00,11.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 14:00,12
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 15:00,8
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 16:00,13
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 17:00,17.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 18:00,13
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 19:00,27.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 20:00,33
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 21:00,11
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 22:00,5.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 23:00,4
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/3 23:59,6.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/4 01:00,0.5
202418,山陀兒(KRATHON),467540大武,cwahr,2024/10/4 04:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 02:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 03:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 04:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 06:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 07:00,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 08:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 13:00,3.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 14:00,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 15:00,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 16:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 17:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 18:00,2.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 19:00,2.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 20:00,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 21:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/9/30 23:59,5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 01:00,2.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 02:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 03:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 12:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 13:00,3.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 14:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 15:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 22:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 23:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/1 23:59,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 01:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 02:00,2.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 03:00,4.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 04:00,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 06:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 07:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 08:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 09:00,2.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 10:00,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 12:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 13:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 14:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 15:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 16:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 17:00,4
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 18:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 19:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 20:00,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 21:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 22:00,4.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 23:00,3.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/2 23:59,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 01:00,4
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 02:00,1.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 03:00,2
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 04:00,3.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 05:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 06:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 08:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 09:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 13:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 14:00,0.5
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 15:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 16:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 17:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 18:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 20:00,1
202418,山陀兒(KRATHON),467550玉山,cwahr,2024/10/3 23:00,1
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/1 17:00,0.5
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/1 18:00,0.5
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/2 04:00,0.5
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/2 21:00,0.5
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/2 22:00,0.5
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/2 23:00,0.5
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/3 05:00,0.5
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/4 04:00,0.5
202418,山陀兒(KRATHON),467571新竹,cwahr,2024/10/4 05:00,1
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/29 16:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/29 19:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/29 23:59,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 01:00,2
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 02:00,4
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 05:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 06:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 07:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 08:00,2.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 09:00,11.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 10:00,1
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 11:00,13
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 12:00,15.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 13:00,36.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 14:00,14
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 15:00,3.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 16:00,1
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 17:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 18:00,8.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 19:00,5.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 20:00,5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 22:00,2.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 23:00,5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/9/30 23:59,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 01:00,1
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 02:00,0.5
